Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=500
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=100
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3
2017-03-18T10:15:02.889725: step 911, loss 1.55887, acc 0.502
2017-03-18T10:15:04.115536: step 912, loss 1.39651, acc 0.55
2017-03-18T10:15:05.308823: step 913, loss 1.48363, acc 0.522
2017-03-18T10:15:06.561835: step 914, loss 1.49066, acc 0.514
2017-03-18T10:15:07.816737: step 915, loss 1.59246, acc 0.486
2017-03-18T10:15:09.029278: step 916, loss 1.50794, acc 0.524
2017-03-18T10:15:10.289488: step 917, loss 1.51779, acc 0.526
2017-03-18T10:15:11.503584: step 918, loss 1.55423, acc 0.49
2017-03-18T10:15:12.679424: step 919, loss 1.5603, acc 0.502
2017-03-18T10:15:13.985338: step 920, loss 1.51674, acc 0.5
2017-03-18T10:15:15.213562: step 921, loss 1.54417, acc 0.494
2017-03-18T10:15:16.449052: step 922, loss 1.47249, acc 0.502
2017-03-18T10:15:17.672226: step 923, loss 1.46361, acc 0.516
2017-03-18T10:15:18.911298: step 924, loss 1.58022, acc 0.488
2017-03-18T10:15:20.180966: step 925, loss 1.48498, acc 0.516
2017-03-18T10:15:21.469160: step 926, loss 1.51332, acc 0.508
2017-03-18T10:15:22.697006: step 927, loss 1.50639, acc 0.522
2017-03-18T10:15:23.914885: step 928, loss 1.49826, acc 0.508
2017-03-18T10:15:25.152494: step 929, loss 1.45095, acc 0.494
2017-03-18T10:15:26.385437: step 930, loss 1.49381, acc 0.512
2017-03-18T10:15:27.615303: step 931, loss 1.49042, acc 0.518
2017-03-18T10:15:28.823169: step 932, loss 1.48254, acc 0.53
2017-03-18T10:15:30.090016: step 933, loss 1.48132, acc 0.528
2017-03-18T10:15:31.344327: step 934, loss 1.49772, acc 0.542
2017-03-18T10:15:32.614815: step 935, loss 1.49678, acc 0.522
2017-03-18T10:15:33.837162: step 936, loss 1.47867, acc 0.53
2017-03-18T10:15:35.100605: step 937, loss 1.36467, acc 0.576
2017-03-18T10:15:36.355683: step 938, loss 1.44586, acc 0.556
2017-03-18T10:15:37.585080: step 939, loss 1.47544, acc 0.516
2017-03-18T10:15:38.831270: step 940, loss 1.42772, acc 0.55
2017-03-18T10:15:40.127853: step 941, loss 1.4491, acc 0.534
2017-03-18T10:15:41.345267: step 942, loss 1.50238, acc 0.49
2017-03-18T10:15:42.563346: step 943, loss 1.41456, acc 0.52
2017-03-18T10:15:43.845389: step 944, loss 1.44232, acc 0.518
2017-03-18T10:15:45.119129: step 945, loss 1.47746, acc 0.508
2017-03-18T10:15:46.336921: step 946, loss 1.46674, acc 0.52
2017-03-18T10:15:47.568724: step 947, loss 1.45079, acc 0.532
2017-03-18T10:15:48.808313: step 948, loss 1.4401, acc 0.524
2017-03-18T10:15:50.100025: step 949, loss 1.45875, acc 0.528
2017-03-18T10:15:51.348166: step 950, loss 1.41482, acc 0.542
2017-03-18T10:15:52.613743: step 951, loss 1.58519, acc 0.456
2017-03-18T10:15:53.819355: step 952, loss 1.44006, acc 0.536957
2017-03-18T10:15:55.038974: step 953, loss 1.40323, acc 0.524
2017-03-18T10:15:56.279345: step 954, loss 1.29911, acc 0.578
2017-03-18T10:15:57.555760: step 955, loss 1.42137, acc 0.556
2017-03-18T10:15:58.800388: step 956, loss 1.35545, acc 0.564
2017-03-18T10:16:00.061494: step 957, loss 1.35399, acc 0.554
2017-03-18T10:16:01.325248: step 958, loss 1.41954, acc 0.53
2017-03-18T10:16:02.603935: step 959, loss 1.44433, acc 0.526
2017-03-18T10:16:03.857797: step 960, loss 1.43719, acc 0.536
2017-03-18T10:16:05.101307: step 961, loss 1.4324, acc 0.534
2017-03-18T10:16:06.397890: step 962, loss 1.54415, acc 0.5
2017-03-18T10:16:07.631445: step 963, loss 1.44088, acc 0.522
2017-03-18T10:16:08.837857: step 964, loss 1.3971, acc 0.558
2017-03-18T10:16:10.127158: step 965, loss 1.43731, acc 0.538
2017-03-18T10:16:11.377616: step 966, loss 1.40372, acc 0.548
2017-03-18T10:16:12.604102: step 967, loss 1.36561, acc 0.568
2017-03-18T10:16:13.913876: step 968, loss 1.40087, acc 0.556
2017-03-18T10:16:15.197400: step 969, loss 1.46975, acc 0.528
2017-03-18T10:16:16.404435: step 970, loss 1.46799, acc 0.55
2017-03-18T10:16:17.657611: step 971, loss 1.37024, acc 0.546
2017-03-18T10:16:18.894688: step 972, loss 1.41554, acc 0.524
2017-03-18T10:16:20.143482: step 973, loss 1.38934, acc 0.548
2017-03-18T10:16:21.365965: step 974, loss 1.5745, acc 0.51
2017-03-18T10:16:22.593107: step 975, loss 1.41342, acc 0.528
2017-03-18T10:16:23.822335: step 976, loss 1.35551, acc 0.56
2017-03-18T10:16:25.068891: step 977, loss 1.45464, acc 0.522
2017-03-18T10:16:26.274250: step 978, loss 1.43944, acc 0.506
2017-03-18T10:16:27.537451: step 979, loss 1.3873, acc 0.544
2017-03-18T10:16:28.772481: step 980, loss 1.41932, acc 0.5
2017-03-18T10:16:30.018731: step 981, loss 1.4179, acc 0.574
2017-03-18T10:16:31.258090: step 982, loss 1.43063, acc 0.542
2017-03-18T10:16:32.478064: step 983, loss 1.41365, acc 0.568
2017-03-18T10:16:33.700907: step 984, loss 1.46596, acc 0.538
2017-03-18T10:16:34.956890: step 985, loss 1.419, acc 0.55
2017-03-18T10:16:36.214891: step 986, loss 1.43163, acc 0.53
2017-03-18T10:16:37.450223: step 987, loss 1.36798, acc 0.562
2017-03-18T10:16:38.653618: step 988, loss 1.40431, acc 0.564
2017-03-18T10:16:39.934799: step 989, loss 1.31266, acc 0.584
2017-03-18T10:16:41.206939: step 990, loss 1.40687, acc 0.538
2017-03-18T10:16:42.453122: step 991, loss 1.36295, acc 0.548
2017-03-18T10:16:43.775171: step 992, loss 1.43001, acc 0.542
2017-03-18T10:16:44.996840: step 993, loss 1.36948, acc 0.53
2017-03-18T10:16:46.252245: step 994, loss 1.4437, acc 0.544
2017-03-18T10:16:47.496698: step 995, loss 1.42012, acc 0.562
2017-03-18T10:16:48.723236: step 996, loss 1.44314, acc 0.512
2017-03-18T10:16:49.985534: step 997, loss 1.4051, acc 0.558
2017-03-18T10:16:51.241383: step 998, loss 1.32912, acc 0.582
2017-03-18T10:16:52.506408: step 999, loss 1.45624, acc 0.528
2017-03-18T10:16:53.767986: step 1000, loss 1.36324, acc 0.552
2017-03-18T10:16:58.586969: step 1000, loss 1.03283, acc 0.774268
2017-03-18T10:16:59.862944: step 1001, loss 1.46386, acc 0.512
2017-03-18T10:17:01.127672: step 1002, loss 1.32231, acc 0.574
2017-03-18T10:17:02.356419: step 1003, loss 1.46644, acc 0.534
2017-03-18T10:17:03.585720: step 1004, loss 1.3714, acc 0.542
2017-03-18T10:17:04.795909: step 1005, loss 1.2858, acc 0.598
2017-03-18T10:17:05.986998: step 1006, loss 1.45944, acc 0.532
2017-03-18T10:17:07.338689: step 1007, loss 1.44797, acc 0.516
2017-03-18T10:17:08.587631: step 1008, loss 1.39391, acc 0.53
2017-03-18T10:17:09.815257: step 1009, loss 1.42089, acc 0.538
2017-03-18T10:17:11.088023: step 1010, loss 1.35053, acc 0.538
2017-03-18T10:17:12.337627: step 1011, loss 1.30521, acc 0.588
2017-03-18T10:17:13.592613: step 1012, loss 1.36945, acc 0.572
2017-03-18T10:17:14.839429: step 1013, loss 1.37724, acc 0.54
2017-03-18T10:17:16.088843: step 1014, loss 1.36313, acc 0.558
2017-03-18T10:17:17.355051: step 1015, loss 1.36608, acc 0.552
2017-03-18T10:17:18.611764: step 1016, loss 1.31805, acc 0.59
2017-03-18T10:17:19.840225: step 1017, loss 1.34182, acc 0.556
2017-03-18T10:17:21.070659: step 1018, loss 1.44023, acc 0.544
2017-03-18T10:17:22.284966: step 1019, loss 1.38759, acc 0.544
2017-03-18T10:17:23.471546: step 1020, loss 1.40054, acc 0.554
2017-03-18T10:17:24.689056: step 1021, loss 1.28116, acc 0.584
2017-03-18T10:17:25.940061: step 1022, loss 1.32083, acc 0.57
2017-03-18T10:17:27.158407: step 1023, loss 1.29879, acc 0.574
2017-03-18T10:17:28.426883: step 1024, loss 1.31356, acc 0.582
2017-03-18T10:17:29.666581: step 1025, loss 1.3634, acc 0.574
2017-03-18T10:17:30.935234: step 1026, loss 1.38756, acc 0.57
2017-03-18T10:17:32.136783: step 1027, loss 1.42501, acc 0.528
2017-03-18T10:17:33.359569: step 1028, loss 1.47875, acc 0.528
2017-03-18T10:17:34.583802: step 1029, loss 1.42911, acc 0.552
2017-03-18T10:17:35.817617: step 1030, loss 1.35436, acc 0.58
2017-03-18T10:17:37.113675: step 1031, loss 1.27106, acc 0.614
2017-03-18T10:17:38.346467: step 1032, loss 1.43039, acc 0.526
2017-03-18T10:17:39.573100: step 1033, loss 1.26667, acc 0.584
2017-03-18T10:17:40.795471: step 1034, loss 1.34791, acc 0.57
2017-03-18T10:17:42.017159: step 1035, loss 1.32295, acc 0.554
2017-03-18T10:17:43.241162: step 1036, loss 1.36248, acc 0.588
2017-03-18T10:17:44.476617: step 1037, loss 1.34144, acc 0.584
2017-03-18T10:17:45.739252: step 1038, loss 1.35689, acc 0.544
2017-03-18T10:17:46.957511: step 1039, loss 1.27511, acc 0.558
2017-03-18T10:17:48.155792: step 1040, loss 1.32134, acc 0.56
2017-03-18T10:17:49.384155: step 1041, loss 1.34815, acc 0.588
2017-03-18T10:17:50.633270: step 1042, loss 1.34781, acc 0.572
2017-03-18T10:17:51.859058: step 1043, loss 1.33689, acc 0.594
2017-03-18T10:17:53.129077: step 1044, loss 1.34062, acc 0.57
2017-03-18T10:17:54.334664: step 1045, loss 1.30554, acc 0.59
2017-03-18T10:17:55.599816: step 1046, loss 1.32617, acc 0.568
2017-03-18T10:17:56.893443: step 1047, loss 1.37833, acc 0.538
2017-03-18T10:17:58.163763: step 1048, loss 1.34572, acc 0.58
2017-03-18T10:17:59.387503: step 1049, loss 1.25973, acc 0.596
2017-03-18T10:18:00.669173: step 1050, loss 1.36549, acc 0.556
2017-03-18T10:18:01.940107: step 1051, loss 1.27983, acc 0.592
2017-03-18T10:18:03.199677: step 1052, loss 1.32013, acc 0.564
2017-03-18T10:18:04.441200: step 1053, loss 1.24483, acc 0.6
2017-03-18T10:18:05.691326: step 1054, loss 1.32959, acc 0.55
2017-03-18T10:18:06.952238: step 1055, loss 1.24468, acc 0.602
2017-03-18T10:18:08.254936: step 1056, loss 1.28917, acc 0.576
2017-03-18T10:18:09.473812: step 1057, loss 1.27544, acc 0.582
2017-03-18T10:18:10.745468: step 1058, loss 1.23254, acc 0.606
2017-03-18T10:18:12.004872: step 1059, loss 1.26767, acc 0.586
2017-03-18T10:18:13.223868: step 1060, loss 1.22257, acc 0.63
2017-03-18T10:18:14.422786: step 1061, loss 1.33037, acc 0.556
2017-03-18T10:18:15.664699: step 1062, loss 1.26128, acc 0.582
2017-03-18T10:18:16.955534: step 1063, loss 1.2581, acc 0.596
2017-03-18T10:18:18.211190: step 1064, loss 1.29376, acc 0.592
2017-03-18T10:18:19.452735: step 1065, loss 1.29947, acc 0.558
2017-03-18T10:18:20.676725: step 1066, loss 1.2284, acc 0.612
2017-03-18T10:18:21.942980: step 1067, loss 1.22513, acc 0.59
2017-03-18T10:18:23.155677: step 1068, loss 1.35685, acc 0.576
2017-03-18T10:18:24.390254: step 1069, loss 1.2415, acc 0.59
2017-03-18T10:18:25.582408: step 1070, loss 1.29037, acc 0.59
2017-03-18T10:18:26.827828: step 1071, loss 1.26854, acc 0.586
2017-03-18T10:18:28.073198: step 1072, loss 1.27458, acc 0.552
2017-03-18T10:18:29.278558: step 1073, loss 1.22208, acc 0.624
2017-03-18T10:18:30.540282: step 1074, loss 1.3475, acc 0.588
2017-03-18T10:18:31.814393: step 1075, loss 1.24995, acc 0.602
2017-03-18T10:18:33.064454: step 1076, loss 1.27656, acc 0.57
2017-03-18T10:18:34.306621: step 1077, loss 1.17412, acc 0.632
2017-03-18T10:18:35.583179: step 1078, loss 1.31269, acc 0.61
2017-03-18T10:18:36.826867: step 1079, loss 1.31882, acc 0.584
2017-03-18T10:18:38.091453: step 1080, loss 1.32308, acc 0.566
2017-03-18T10:18:39.313421: step 1081, loss 1.24326, acc 0.594
2017-03-18T10:18:40.521813: step 1082, loss 1.2679, acc 0.606
2017-03-18T10:18:41.799562: step 1083, loss 1.31315, acc 0.572
2017-03-18T10:18:43.005648: step 1084, loss 1.28602, acc 0.584
2017-03-18T10:18:44.227171: step 1085, loss 1.2675, acc 0.572
2017-03-18T10:18:45.482866: step 1086, loss 1.24601, acc 0.61
2017-03-18T10:18:46.688539: step 1087, loss 1.25299, acc 0.604
2017-03-18T10:18:47.860097: step 1088, loss 1.34451, acc 0.547826
2017-03-18T10:18:49.084050: step 1089, loss 1.25006, acc 0.602
2017-03-18T10:18:50.294488: step 1090, loss 1.24267, acc 0.582
2017-03-18T10:18:51.518695: step 1091, loss 1.27921, acc 0.618
2017-03-18T10:18:52.762201: step 1092, loss 1.28935, acc 0.604
2017-03-18T10:18:54.006617: step 1093, loss 1.25226, acc 0.584
2017-03-18T10:18:55.244364: step 1094, loss 1.24317, acc 0.6
2017-03-18T10:18:56.526309: step 1095, loss 1.27042, acc 0.58
2017-03-18T10:18:57.766145: step 1096, loss 1.27102, acc 0.61
2017-03-18T10:18:59.019043: step 1097, loss 1.27291, acc 0.612
2017-03-18T10:19:00.257676: step 1098, loss 1.23096, acc 0.596
2017-03-18T10:19:01.503871: step 1099, loss 1.29532, acc 0.598
2017-03-18T10:19:02.692119: step 1100, loss 1.29955, acc 0.56
2017-03-18T10:19:07.621362: step 1100, loss 0.944406, acc 0.78168
2017-03-18T10:19:08.847971: step 1101, loss 1.19153, acc 0.594
2017-03-18T10:19:10.063647: step 1102, loss 1.3169, acc 0.572
2017-03-18T10:19:11.307756: step 1103, loss 1.23937, acc 0.622
2017-03-18T10:19:12.576567: step 1104, loss 1.21116, acc 0.61
2017-03-18T10:19:13.818419: step 1105, loss 1.19975, acc 0.606
2017-03-18T10:19:15.066767: step 1106, loss 1.25626, acc 0.602
2017-03-18T10:19:16.342808: step 1107, loss 1.20214, acc 0.624
2017-03-18T10:19:17.623497: step 1108, loss 1.28611, acc 0.594
2017-03-18T10:19:18.857185: step 1109, loss 1.22903, acc 0.634
2017-03-18T10:19:20.119480: step 1110, loss 1.1865, acc 0.614
2017-03-18T10:19:21.382113: step 1111, loss 1.20152, acc 0.61
2017-03-18T10:19:22.621839: step 1112, loss 1.32993, acc 0.558
2017-03-18T10:19:23.869759: step 1113, loss 1.21218, acc 0.618
2017-03-18T10:19:25.113790: step 1114, loss 1.17233, acc 0.634
2017-03-18T10:19:26.367113: step 1115, loss 1.20464, acc 0.606
2017-03-18T10:19:27.616773: step 1116, loss 1.18854, acc 0.612
2017-03-18T10:19:28.839471: step 1117, loss 1.13157, acc 0.618
2017-03-18T10:19:30.062733: step 1118, loss 1.12392, acc 0.638
2017-03-18T10:19:31.295088: step 1119, loss 1.25902, acc 0.59
2017-03-18T10:19:32.546762: step 1120, loss 1.30029, acc 0.582
2017-03-18T10:19:33.821662: step 1121, loss 1.22227, acc 0.614
2017-03-18T10:19:35.071936: step 1122, loss 1.23057, acc 0.612
2017-03-18T10:19:36.368047: step 1123, loss 1.22385, acc 0.604
2017-03-18T10:19:37.691376: step 1124, loss 1.19522, acc 0.612
2017-03-18T10:19:38.892075: step 1125, loss 1.15064, acc 0.618
2017-03-18T10:19:40.169914: step 1126, loss 1.20218, acc 0.59
2017-03-18T10:19:41.452365: step 1127, loss 1.24202, acc 0.612
2017-03-18T10:19:42.692072: step 1128, loss 1.13722, acc 0.638
2017-03-18T10:19:43.960269: step 1129, loss 1.22297, acc 0.6
2017-03-18T10:19:45.212775: step 1130, loss 1.13896, acc 0.632
2017-03-18T10:19:46.472912: step 1131, loss 1.1913, acc 0.606
2017-03-18T10:19:47.698055: step 1132, loss 1.17861, acc 0.61
2017-03-18T10:19:48.935048: step 1133, loss 1.29031, acc 0.594
2017-03-18T10:19:50.177288: step 1134, loss 1.16593, acc 0.616
2017-03-18T10:19:51.407188: step 1135, loss 1.11933, acc 0.66
2017-03-18T10:19:52.674023: step 1136, loss 1.22591, acc 0.606
2017-03-18T10:19:53.901377: step 1137, loss 1.11161, acc 0.654
2017-03-18T10:19:55.136011: step 1138, loss 1.25614, acc 0.61
2017-03-18T10:19:56.386863: step 1139, loss 1.19057, acc 0.632
2017-03-18T10:19:57.622675: step 1140, loss 1.22184, acc 0.598
2017-03-18T10:19:58.836533: step 1141, loss 1.25661, acc 0.598
2017-03-18T10:20:00.069592: step 1142, loss 1.23237, acc 0.602
2017-03-18T10:20:01.362288: step 1143, loss 1.13529, acc 0.642
2017-03-18T10:20:02.580743: step 1144, loss 1.2744, acc 0.602
2017-03-18T10:20:03.798188: step 1145, loss 1.20625, acc 0.618
2017-03-18T10:20:05.010850: step 1146, loss 1.29428, acc 0.586
2017-03-18T10:20:06.288678: step 1147, loss 1.21114, acc 0.618
2017-03-18T10:20:07.557638: step 1148, loss 1.20191, acc 0.624
2017-03-18T10:20:08.789444: step 1149, loss 1.22062, acc 0.622
2017-03-18T10:20:09.998168: step 1150, loss 1.18751, acc 0.608
2017-03-18T10:20:11.240387: step 1151, loss 1.23664, acc 0.608
2017-03-18T10:20:12.454421: step 1152, loss 1.1628, acc 0.63
2017-03-18T10:20:13.671919: step 1153, loss 1.23341, acc 0.598
2017-03-18T10:20:14.932198: step 1154, loss 1.15921, acc 0.632
2017-03-18T10:20:16.197527: step 1155, loss 1.20543, acc 0.616
2017-03-18T10:20:17.431109: step 1156, loss 1.32877, acc 0.574
2017-03-18T10:20:18.680437: step 1157, loss 1.26215, acc 0.588
2017-03-18T10:20:19.938682: step 1158, loss 1.18166, acc 0.648
2017-03-18T10:20:21.213022: step 1159, loss 1.19762, acc 0.638
2017-03-18T10:20:22.418081: step 1160, loss 1.12892, acc 0.63
2017-03-18T10:20:23.651934: step 1161, loss 1.17382, acc 0.634
2017-03-18T10:20:24.892995: step 1162, loss 1.13188, acc 0.64
2017-03-18T10:20:26.152079: step 1163, loss 1.12412, acc 0.63
2017-03-18T10:20:27.403938: step 1164, loss 1.15288, acc 0.624
2017-03-18T10:20:28.664887: step 1165, loss 1.18538, acc 0.596
2017-03-18T10:20:29.888199: step 1166, loss 1.23562, acc 0.614
2017-03-18T10:20:31.118766: step 1167, loss 1.25896, acc 0.588
2017-03-18T10:20:32.365552: step 1168, loss 1.24099, acc 0.612
2017-03-18T10:20:33.603752: step 1169, loss 1.20528, acc 0.604
2017-03-18T10:20:34.850991: step 1170, loss 1.17242, acc 0.628
2017-03-18T10:20:36.081702: step 1171, loss 1.11774, acc 0.666
2017-03-18T10:20:37.348115: step 1172, loss 1.12975, acc 0.624
2017-03-18T10:20:38.590153: step 1173, loss 1.09906, acc 0.666
2017-03-18T10:20:39.781866: step 1174, loss 1.23759, acc 0.596
2017-03-18T10:20:41.023069: step 1175, loss 1.18273, acc 0.622
2017-03-18T10:20:42.232613: step 1176, loss 1.23142, acc 0.63
2017-03-18T10:20:43.488581: step 1177, loss 1.16724, acc 0.628
2017-03-18T10:20:44.716557: step 1178, loss 1.23595, acc 0.596
2017-03-18T10:20:45.922198: step 1179, loss 1.14863, acc 0.63
2017-03-18T10:20:47.171003: step 1180, loss 1.1441, acc 0.642
2017-03-18T10:20:48.418074: step 1181, loss 1.21168, acc 0.632
2017-03-18T10:20:49.664360: step 1182, loss 1.18314, acc 0.616
2017-03-18T10:20:50.884139: step 1183, loss 1.10683, acc 0.65
2017-03-18T10:20:52.120603: step 1184, loss 1.24686, acc 0.602
2017-03-18T10:20:53.329793: step 1185, loss 1.21332, acc 0.622
2017-03-18T10:20:54.599921: step 1186, loss 1.20607, acc 0.604
2017-03-18T10:20:55.842339: step 1187, loss 1.1598, acc 0.644
2017-03-18T10:20:57.104675: step 1188, loss 1.19324, acc 0.622
2017-03-18T10:20:58.349499: step 1189, loss 1.13084, acc 0.64
2017-03-18T10:20:59.574907: step 1190, loss 1.18033, acc 0.624
2017-03-18T10:21:00.867801: step 1191, loss 1.12816, acc 0.642
2017-03-18T10:21:02.117165: step 1192, loss 1.21803, acc 0.61
2017-03-18T10:21:03.337331: step 1193, loss 1.25446, acc 0.586
2017-03-18T10:21:04.558032: step 1194, loss 1.15984, acc 0.628
2017-03-18T10:21:05.810162: step 1195, loss 1.14622, acc 0.624
2017-03-18T10:21:07.020080: step 1196, loss 1.18528, acc 0.61
2017-03-18T10:21:08.328116: step 1197, loss 1.0648, acc 0.664
2017-03-18T10:21:09.576572: step 1198, loss 1.15708, acc 0.618
2017-03-18T10:21:10.809375: step 1199, loss 1.1796, acc 0.624
2017-03-18T10:21:12.047705: step 1200, loss 1.12909, acc 0.66
2017-03-18T10:21:16.856762: step 1200, loss 0.868579, acc 0.792329
2017-03-18T10:21:18.074784: step 1201, loss 1.16179, acc 0.616
2017-03-18T10:21:19.319298: step 1202, loss 1.15271, acc 0.626
2017-03-18T10:21:20.570876: step 1203, loss 1.19286, acc 0.618
2017-03-18T10:21:21.839777: step 1204, loss 1.16947, acc 0.628
2017-03-18T10:21:23.047581: step 1205, loss 1.2364, acc 0.604
2017-03-18T10:21:24.235277: step 1206, loss 1.1091, acc 0.662
2017-03-18T10:21:25.461425: step 1207, loss 1.15878, acc 0.63
2017-03-18T10:21:26.751220: step 1208, loss 1.13244, acc 0.646
2017-03-18T10:21:27.982029: step 1209, loss 1.05817, acc 0.664
2017-03-18T10:21:29.245091: step 1210, loss 1.13312, acc 0.634
2017-03-18T10:21:30.493246: step 1211, loss 1.12395, acc 0.652
2017-03-18T10:21:31.723171: step 1212, loss 1.08605, acc 0.66
2017-03-18T10:21:32.951650: step 1213, loss 1.14082, acc 0.65
2017-03-18T10:21:34.176355: step 1214, loss 1.07383, acc 0.648
2017-03-18T10:21:35.434225: step 1215, loss 1.10847, acc 0.626
2017-03-18T10:21:36.662584: step 1216, loss 1.06606, acc 0.678
2017-03-18T10:21:37.934880: step 1217, loss 1.12617, acc 0.634
2017-03-18T10:21:39.143000: step 1218, loss 1.20107, acc 0.624
2017-03-18T10:21:40.360235: step 1219, loss 1.09873, acc 0.648
2017-03-18T10:21:41.580501: step 1220, loss 1.19717, acc 0.632
2017-03-18T10:21:42.807618: step 1221, loss 1.09757, acc 0.648
2017-03-18T10:21:44.076570: step 1222, loss 1.17189, acc 0.644
2017-03-18T10:21:45.209842: step 1223, loss 1.1877, acc 0.636
2017-03-18T10:21:46.607226: step 1224, loss 1.11793, acc 0.658696
2017-03-18T10:21:47.917291: step 1225, loss 1.09931, acc 0.656
2017-03-18T10:21:49.132204: step 1226, loss 1.14027, acc 0.64
2017-03-18T10:21:50.380811: step 1227, loss 1.2061, acc 0.614
2017-03-18T10:21:51.595347: step 1228, loss 1.13853, acc 0.646
2017-03-18T10:21:52.796265: step 1229, loss 1.20952, acc 0.608
2017-03-18T10:21:54.006876: step 1230, loss 1.10135, acc 0.652
2017-03-18T10:21:55.195389: step 1231, loss 1.058, acc 0.668
2017-03-18T10:21:56.427822: step 1232, loss 1.13019, acc 0.65
2017-03-18T10:21:57.646219: step 1233, loss 1.20157, acc 0.63
2017-03-18T10:21:58.884047: step 1234, loss 1.09203, acc 0.632
2017-03-18T10:22:00.078241: step 1235, loss 1.07328, acc 0.648
2017-03-18T10:22:01.330296: step 1236, loss 1.10773, acc 0.666
2017-03-18T10:22:02.565017: step 1237, loss 1.1441, acc 0.644
2017-03-18T10:22:03.761582: step 1238, loss 1.02501, acc 0.682
2017-03-18T10:22:04.963541: step 1239, loss 1.09687, acc 0.622
2017-03-18T10:22:06.155332: step 1240, loss 1.15673, acc 0.632
2017-03-18T10:22:07.455724: step 1241, loss 1.24636, acc 0.592
2017-03-18T10:22:08.861692: step 1242, loss 1.11626, acc 0.648
2017-03-18T10:22:10.465580: step 1243, loss 1.03817, acc 0.672
2017-03-18T10:22:11.798068: step 1244, loss 1.06045, acc 0.666
2017-03-18T10:22:13.041645: step 1245, loss 1.06235, acc 0.66
2017-03-18T10:22:14.370093: step 1246, loss 1.10702, acc 0.654
2017-03-18T10:22:15.576395: step 1247, loss 1.1122, acc 0.662
2017-03-18T10:22:16.927032: step 1248, loss 1.04724, acc 0.656
2017-03-18T10:22:18.163012: step 1249, loss 1.14749, acc 0.614
2017-03-18T10:22:19.443758: step 1250, loss 1.13837, acc 0.666
2017-03-18T10:22:20.688759: step 1251, loss 1.19192, acc 0.612
2017-03-18T10:22:21.907577: step 1252, loss 1.12901, acc 0.626
2017-03-18T10:22:23.127363: step 1253, loss 1.04556, acc 0.664
2017-03-18T10:22:24.388031: step 1254, loss 1.03693, acc 0.678
2017-03-18T10:22:25.621677: step 1255, loss 1.12062, acc 0.65
2017-03-18T10:22:26.829250: step 1256, loss 1.18513, acc 0.618
2017-03-18T10:22:28.078979: step 1257, loss 1.02019, acc 0.696
2017-03-18T10:22:29.329956: step 1258, loss 0.997676, acc 0.676
2017-03-18T10:22:30.532328: step 1259, loss 1.06935, acc 0.666
2017-03-18T10:22:32.036091: step 1260, loss 1.09226, acc 0.642
2017-03-18T10:22:33.268532: step 1261, loss 1.00723, acc 0.674
2017-03-18T10:22:34.608297: step 1262, loss 1.04379, acc 0.662
2017-03-18T10:22:35.809609: step 1263, loss 1.10503, acc 0.668
2017-03-18T10:22:37.100512: step 1264, loss 1.04935, acc 0.662
2017-03-18T10:22:38.562756: step 1265, loss 1.16156, acc 0.61
2017-03-18T10:22:39.772434: step 1266, loss 1.06566, acc 0.686
2017-03-18T10:22:41.013128: step 1267, loss 1.03443, acc 0.674
2017-03-18T10:22:42.236857: step 1268, loss 1.16802, acc 0.64
2017-03-18T10:22:43.454785: step 1269, loss 1.09583, acc 0.658
2017-03-18T10:22:44.706797: step 1270, loss 1.17896, acc 0.624
2017-03-18T10:22:45.957511: step 1271, loss 1.06286, acc 0.658
2017-03-18T10:22:47.191647: step 1272, loss 1.04412, acc 0.698
2017-03-18T10:22:48.388047: step 1273, loss 1.08548, acc 0.648
2017-03-18T10:22:49.630438: step 1274, loss 1.03464, acc 0.672
2017-03-18T10:22:50.861951: step 1275, loss 1.0422, acc 0.668
2017-03-18T10:22:52.069034: step 1276, loss 1.04767, acc 0.662
2017-03-18T10:22:53.309574: step 1277, loss 1.06791, acc 0.65
2017-03-18T10:22:54.534413: step 1278, loss 1.02669, acc 0.674
2017-03-18T10:22:55.748476: step 1279, loss 1.09783, acc 0.66
2017-03-18T10:22:56.947048: step 1280, loss 1.12813, acc 0.624
2017-03-18T10:22:58.177591: step 1281, loss 1.08161, acc 0.66
2017-03-18T10:22:59.401844: step 1282, loss 1.06468, acc 0.69
2017-03-18T10:23:00.686495: step 1283, loss 1.07214, acc 0.642
2017-03-18T10:23:01.930018: step 1284, loss 0.977384, acc 0.7
2017-03-18T10:23:03.172895: step 1285, loss 1.08631, acc 0.638
2017-03-18T10:23:04.377404: step 1286, loss 1.03678, acc 0.698
2017-03-18T10:23:05.642909: step 1287, loss 1.12932, acc 0.644
2017-03-18T10:23:06.855052: step 1288, loss 1.10584, acc 0.654
2017-03-18T10:23:08.125863: step 1289, loss 1.01853, acc 0.682
2017-03-18T10:23:09.381971: step 1290, loss 1.10817, acc 0.646
2017-03-18T10:23:10.581520: step 1291, loss 1.07698, acc 0.648
2017-03-18T10:23:11.857253: step 1292, loss 1.03546, acc 0.672
2017-03-18T10:23:13.085411: step 1293, loss 1.05402, acc 0.664
2017-03-18T10:23:14.317919: step 1294, loss 1.03091, acc 0.668
2017-03-18T10:23:15.569528: step 1295, loss 1.0433, acc 0.666
